month,symbol,spike_time,entry_time,exit_time,spike_ts,entry_ts,exit_ts,vol_mult,candle_high,candle_low,entry_px,sl_px,tp_px,exit_px,sl_pct,tp_pct,r_gross,r_net,friction_r,is_win,outcome,duration_hrs,wait_fill_hrs
April 2026,FLOWUSDT,2026-04-02 01:00 UTC,2026-04-02 16:23 UTC,2026-04-02 18:25 UTC,1775091600000,1775146980000,1775154300000,18.43004010866771,0.03163,0.02982,0.029277,0.028734,0.031449000000000005,0.028734,1.854698227277391,7.418792909109552,-1.0,-1.0970508287292815,0.09705082872928145,False,STOP LOSS,2.033333333333333,15.133333333333333
April 2026,ONUSDT,2026-04-02 08:00 UTC,2026-04-02 16:49 UTC,2026-04-03 07:07 UTC,1775116800000,1775148540000,1775200020000,11.626483312569007,0.0963,0.08602,0.082936,0.079852,0.09527199999999995,0.079852,3.718529950805428,14.874119803221712,-1.0,-1.0484062256809341,0.048406225680934015,False,STOP LOSS,14.3,8.566666666666666
April 2026,NMRUSDT,2026-04-02 17:15 UTC,2026-04-02 18:11 UTC,2026-04-02 21:14 UTC,1775150100000,1775153460000,1775164440000,11.076262330489817,9.06,8.135,7.8575,7.579999999999999,8.967500000000003,7.579999999999999,3.531657651924922,14.126630607699688,-1.0,-1.0509675675675674,0.05096756756756743,False,STOP LOSS,3.05,0.6833333333333333
April 2026,BELUSDT,2026-04-02 15:30 UTC,2026-04-02 19:14 UTC,2026-04-02 20:19 UTC,1775143800000,1775157240000,1775161140000,13.036222546830713,0.1048,0.1006,0.09934,0.09807999999999999,0.10438000000000004,0.09807999999999999,1.2683712502516722,5.073485001006689,-1.0,-1.1419142857142845,0.14191428571428444,False,STOP LOSS,1.0833333333333333,3.4833333333333334
April 2026,MASKUSDT,2026-04-02 19:30 UTC,2026-04-02 20:01 UTC,2026-04-02 20:42 UTC,1775158200000,1775160060000,1775162520000,13.112191668770949,0.4297,0.4201,0.41722,0.41433999999999993,0.4287400000000002,0.41433999999999993,0.6902833037726018,2.7611332150904073,-1.0,-1.2607624999999956,0.2607624999999955,False,STOP LOSS,0.6833333333333333,0.26666666666666666
April 2026,CTSIUSDT,2026-04-02 15:45 UTC,2026-04-02 21:12 UTC,2026-04-03 13:23 UTC,1775144700000,1775164320000,1775222580000,12.359320135667373,0.049,0.0383,0.03509,0.03188,0.04793000000000002,0.04793000000000002,9.147905386149912,36.59162154459965,4.0,3.9803233644859812,0.019676635514018666,True,TAKE PROFIT (1:4),16.183333333333334,5.2
April 2026,ETHWUSDT,2026-04-02 20:15 UTC,2026-04-02 22:27 UTC,2026-04-03 05:02 UTC,1775160900000,1775168820000,1775192520000,12.012881895968412,0.2557,0.2485,0.24634,0.24418,0.25498,0.25498,0.8768368921003472,3.507347568401389,4.0,3.794716666666666,0.2052833333333338,True,TAKE PROFIT (1:4),6.583333333333333,1.95
April 2026,GUSDT,2026-04-02 09:30 UTC,2026-04-03 00:07 UTC,2026-04-03 00:09 UTC,1775122200000,1775174820000,1775174940000,12.568950393487514,0.003785,0.003655,0.003616,0.0035769999999999995,0.0037720000000000015,0.0035769999999999995,1.0785398230088608,4.314159292035443,-1.0,-1.166892307692306,0.16689230769230595,False,STOP LOSS,0.03333333333333333,14.366666666666667
April 2026,LUMIAUSDT,2026-04-02 23:15 UTC,2026-04-03 00:18 UTC,2026-04-03 01:17 UTC,1775171700000,1775175480000,1775179020000,10.08526772056941,0.074,0.07224,0.071712,0.071184,0.073824,0.071184,0.7362784471218217,2.9451137884872867,-1.0,-1.244472727272727,0.24447272727272693,False,STOP LOSS,0.9833333333333333,0.8
April 2026,IOTAUSDT,2026-04-03 00:00 UTC,2026-04-03 00:20 UTC,2026-04-03 00:31 UTC,1775174400000,1775175600000,1775176260000,15.203461959576945,0.061,0.0591,0.05853,0.05796,0.06081,0.05796,0.9738595592004119,3.8954382368016476,-1.0,-1.184831578947368,0.18483157894736807,False,STOP LOSS,0.18333333333333332,0.08333333333333333
April 2026,ORCAUSDT,2026-04-03 00:00 UTC,2026-04-03 00:28 UTC,2026-04-03 00:31 UTC,1775174400000,1775176080000,1775176260000,31.66571285837293,0.853,0.835,0.8296,0.8241999999999999,0.8512000000000003,0.8241999999999999,0.6509161041465853,2.603664416586341,-1.0,-1.2765333333333297,0.2765333333333297,False,STOP LOSS,0.05,0.21666666666666667
April 2026,ARIAUSDT,2026-04-03 01:30 UTC,2026-04-03 02:11 UTC,2026-04-03 02:59 UTC,1775179800000,1775182260000,1775185140000,11.459811609758376,0.57815,0.48816,0.461163,0.43416599999999994,0.5691510000000002,0.43416599999999994,5.854112320372633,23.416449281490532,-1.0,-1.0307476164018223,0.03074761640182237,False,STOP LOSS,0.8,0.43333333333333335
April 2026,GTCUSDT,2026-04-03 02:30 UTC,2026-04-03 02:48 UTC,2026-04-05 02:47 UTC,1775183400000,1775184480000,1775357220000,34.86571848164575,0.087,0.076,0.0727,0.0694,0.08589999999999999,0.076,4.539202200825305,18.15680880330122,1.0,0.9603454545454545,0.03965454545454549,True,TIMEOUT,47.983333333333334,0.05
April 2026,MONUSDT,2026-04-02 21:00 UTC,2026-04-03 04:23 UTC,2026-04-03 05:05 UTC,1775163600000,1775190180000,1775192700000,11.274550746705472,0.0257,0.0248,0.02453,0.024259999999999997,0.02561000000000001,0.02561000000000001,1.1006930289441619,4.4027721157766475,4.0,3.8364666666666682,0.1635333333333316,True,TAKE PROFIT (1:4),0.7,7.133333333333334
April 2026,JELLYJELLYUSDT,2026-04-02 23:45 UTC,2026-04-03 05:27 UTC,2026-04-03 05:49 UTC,1775173500000,1775194020000,1775195340000,11.768561601101597,0.04569,0.04466,0.044350999999999995,0.044042,0.04558699999999998,0.044042,0.6967148429573106,2.7868593718292423,-1.0,-1.2583553398058278,0.2583553398058279,False,STOP LOSS,0.36666666666666664,5.45
April 2026,REZUSDT,2026-04-02 13:15 UTC,2026-04-03 06:37 UTC,2026-04-03 06:46 UTC,1775135700000,1775198220000,1775198760000,17.995600959403262,0.00374,0.003527,0.0034631,0.0033992000000000002,0.0037187,0.0033992000000000002,1.8451676243827777,7.380670497531111,-1.0,-1.0975521126760563,0.09755211267605637,False,STOP LOSS,0.15,17.116666666666667
April 2026,REZUSDT,2026-04-02 13:00 UTC,2026-04-03 06:46 UTC,2026-04-03 12:13 UTC,1775134800000,1775198760000,1775218380000,26.703265062485592,0.00361,0.003438,0.0033864000000000003,0.0033348,0.003592800000000001,0.0033348,1.5237420269312594,6.0949681077250375,-1.0,-1.1181302325581393,0.11813023255813916,False,STOP LOSS,5.45,17.516666666666666
April 2026,CHRUSDT,2026-04-03 02:00 UTC,2026-04-03 07:22 UTC,2026-04-04 09:45 UTC,1775181600000,1775200920000,1775295900000,14.089591197658468,0.0219,0.0187,0.017740000000000002,0.016780000000000003,0.02158,0.02158,5.411499436302137,21.645997745208547,4.0,3.9667375,0.033262500000000035,True,TAKE PROFIT (1:4),26.383333333333333,5.116666666666666
